Id del anuncio;Título;Tipo de inmueble;Tipo de vendedor;Habitaciones;Barrio;Municipio;Euros/m2;Metros cuadrados construidos;Obra nueva (Sí/No);Parking (Sí/No);Jardín (Sí/No);Precio
107034917;Casa independiente en avenida del Puerto, 1;Chalet;Profesional;6;-;El Franco;346;318;No;Sí;No;109990
104412284;Piso en avenida de la Grandiella;Piso;Profesional;3;-;Avilés;1617;94;No;Sí;No;152000
106046981;Finca rústica en Lugar Ronderos, 9;Casa Rural;Profesional;5;-;Quirós;340;288;No;Sí;Sí;98000
105465069;Casa independiente en Go-1, 66;Chalet;Profesional;3;-;Gozón;1561;96;No;No;Sí;149900
103419314;Chalet en El Sotón;Chalet;Profesional;5;-;San Martín del Rey Aurelio;635;110;No;No;No;69900
106483030;Piso en calle Madrid;Piso;Profesional;3;-;Gozón;2392;79;No;Sí;No;189000
106957282;Piso en calle Ramón Pérez de Ayala, 20;Piso;Profesional;3;-;Mieres del Camino;1084;83;No;No;No;89990
99377098;Finca rústica en As-322, 15;Casa Rural;Profesional;4;-;Ribera de Arriba;799;459;No;No;Sí;366900
105035000;Chalet adosado en plaza Cruz, 15;Chalet;Profesional;5;-;Noreña;358;240;No;No;No;86000
105879040;Casa independiente en carretera Nacional 634, 6;Chalet;Profesional;4;-;Tapia de Casariego;3066;106;No;Sí;Sí;325000
86777931;Chalet adosado en Lugar Condado;Chalet;Profesional;3;-;Laviana;417;84;No;No;No;35000
104050875;Casa independiente en Lugar Los Toyos, 12;Chalet;Profesional;3;-;Colunga;457;127;No;No;Sí;58000
107108104;Piso en calle de San Antonio;Piso;Profesional;3;-;Carreño;1429;98;No;No;No;139999
105875076;Casa independiente en Lugar Latores;Chalet;Profesional;4;-;Oviedo;1215;325;No;Sí;Sí;395000
100296447;Chalet adosado en avenida Lugar Covadonga, 4;Chalet;Profesional;6;-;Cangas de Onís;575;339;No;No;No;195000
105786335;Piso en calle Catedratico Rodrigo Uria;Piso;Profesional;3;Buenavista;Oviedo;2561;82;No;Sí;No;210000
107121954;Casa independiente en calle Otero;Chalet;Profesional;3;-;Langreo;783;200;No;No;Sí;156500
105875076;Casa independiente en Lugar Latores;Chalet;Profesional;4;-;Oviedo;1215;325;No;Sí;Sí;395000
104492905;Casa independiente en Caroyas;Chalet;Profesional;7;-;Luarca - Valdés;386;389;No;No;Sí;150000
103440337;Ático en calle Isla del Carmen;Ático;Profesional;3;-;Gozón;1788;137;No;Sí;No;245000
97359081;Piso en calle Uría;Piso;Profesional;4;Salesas-Foncalada-Campoamor;Oviedo;2509;269;No;No;No;675000
100296447;Chalet adosado en avenida Lugar Covadonga, 4;Chalet;Profesional;6;-;Cangas de Onís;575;339;No;No;No;195000
106636477;Casa independiente en Grupo José Antonio;Chalet;Profesional;4;-;Corvera de Asturias;691;139;No;No;Sí;95986
106340304;Piso en calle Ría de Avilés;Piso;Profesional;3;-;Avilés;1663;120;No;Sí;No;199500
105947099;Piso en calle Mirlos;Piso;Profesional;3;-;Siero;1388;72;No;No;No;99900
106689706;Piso en calle de Antonio Machado;Piso;Profesional;3;-;Siero;1988;83;No;Sí;No;165000
105825033;Casa independiente en As-233;Chalet;Profesional;5;-;Las Regueras;537;382;No;Sí;No;205000
105622610;Chalet pareado en Conde Santa Bárbara s/n;Chalet;Profesional;3;-;Siero;1617;201;Sí;Sí;Sí;325000
106290215;Dúplex en calle Pelayo;Duplex;Profesional;4;Salesas-Foncalada-Campoamor;Oviedo;2536;197;No;No;No;499500
104412474;Casa independiente en calle del Río Narciso;Chalet;Profesional;6;-;Soto del Barco;1289;190;No;Sí;Sí;244900
106698607;Piso;Piso;Profesional;3;El Llano - Pryca;Gijón;2038;78;No;No;No;159000
107514676;Piso en plaza de Primo Rivera;Piso;Profesional;3;Milán-Pumarín;Oviedo;2018;114;No;No;No;230000
106137554;Casa independiente en puente Lugar La;Chalet;Profesional;4;-;Nava;589;219;No;Sí;No;129000
100478504;Casa independiente en Lugar Talavero, 190 -a;Chalet;Profesional;6;-;Onís;235;639;No;Sí;Sí;150000
107229422;Casa independiente en Caserio Silva;Chalet;Profesional;3;-;Villaviciosa;3313;83;No;No;Sí;275000
99683717;Casa de pueblo;Casa Rural;Profesional;5;-;Llanes;857;140;No;No;No;120000
105291903;Chalet adosado en cuesta Fuente Abajo, 27;Chalet;Profesional;6;-;Oviedo;107;140;No;No;No;15000
106635632;Casa independiente en camino Paxio;Chalet;Profesional;3;-;Mieres del Camino;659;170;No;Sí;Sí;112000
104639076;Chalet en calle de la Rioja, 28;Chalet;Profesional;3;Tremañes;Gijón;2969;96;No;No;No;285000
95855607;Casa independiente en As-379;Chalet;Profesional;5;-;Llanes;2225;400;No;Sí;Sí;890000
103917672;Chalet pareado en calle Elías Pando;Chalet;Profesional;5;-;Ribadesella;2655;371;No;Sí;Sí;985000
107454297;Piso en calle Isla del Carmen;Piso;Profesional;3;-;Gozón;2037;108;No;Sí;No;220000
107556164;Casa independiente en calle Campomingo, 102;Chalet;Profesional;5;-;Cudillero;1333;150;No;Sí;Sí;200000
106291047;Piso en calle la Lila, 10;Piso;Profesional;3;Salesas-Foncalada-Campoamor;Oviedo;1755;94;No;Sí;No;165000
107437662;Chalet adosado en Lugar Villar Cienfueg, 52 a;Chalet;Profesional;3;-;Quirós;425;113;No;No;Sí;48000
107336067;Piso en calle Asturias;Piso;Profesional;5;Parque San Francisco-Uría;Oviedo;2969;160;No;Sí;No;475000
106156706;Casa de pueblo;Casa Rural;Profesional;3;-;Llanes;1188;240;No;No;Sí;285000
105643244;Casa de pueblo;Casa Rural;Profesional;3;-;Llanes;658;114;No;No;No;75000
107257079;Piso en calle Pablo Neruda;Piso;Profesional;3;El Natahoyo;Gijón;2314;140;No;Sí;No;324000
107217276;Piso en calle Rosario;Piso;Profesional;3;Cimadevilla;Gijón;2323;99;No;No;No;230000
107312751;Casa independiente en As-236, 22;Chalet;Profesional;5;-;Pravia;393;150;No;No;Sí;59000
101505275;Casa independiente en Barredo;Chalet;Profesional;5;-;Gozón;1500;300;No;Sí;Sí;450000
107525771;Chalet pareado en Barrio la Ferrería, 45;Chalet;Profesional;3;-;Colunga;361;122;No;No;No;44000
107289870;Dúplex en carretera General-Uxo, 87 -83;Duplex;Profesional;3;-;Mieres del Camino;900;110;No;Sí;No;99000
104660586;Casa independiente en El Puerto, 22;Chalet;Profesional;7;-;Castrillon;1767;498;No;Sí;Sí;880000
107289870;Dúplex en carretera General-Uxo, 87 -83;Duplex;Profesional;3;-;Mieres del Camino;900;110;No;Sí;No;99000
107354013;Piso en avenida de Gijón, 4;Piso;Profesional;3;-;Avilés;710;100;No;No;No;71000
105093991;Casa independiente en calle la Guía, 14;Chalet;Profesional;3;-;Llanes;2319;429;No;Sí;Sí;995000
107423897;Piso en calle Sebastián Elcano, 20;Piso;Profesional;3;-;Avilés;533;75;No;No;No;40000
105465107;Casa independiente en camino la LLanera;Chalet;Profesional;3;-;Cudillero;1489;174;No;Sí;Sí;259000
104653280;Casa independiente en calle del Huerna;Chalet;Profesional;3;-;Lena;549;224;No;Sí;Sí;123000
107411413;Piso en calle Picasso, 2;Piso;Profesional;3;Milán-Pumarín;Oviedo;2658;85;No;No;No;225900
104418177;Chalet pareado en calle la Serna s/n;Chalet;Profesional;3;-;Ribadedeva;2714;119;Sí;Sí;Sí;323000
104423824;Casa independiente en calle Parres s/n;Chalet;Profesional;4;-;Llanes;2714;161;Sí;No;Sí;437000
107466276;Piso en calle Cristo, 1;Piso;Profesional;3;-;Lastres;1857;70;No;No;No;130000
106572019;Casa independiente en Ae-3;Chalet;Profesional;3;-;Aller;666;60;No;No;No;39987
97924833;Casa independiente;Chalet;Profesional;4;-;Llanes;2577;291;No;No;Sí;750000
97924561;Casa independiente;Chalet;Profesional;10;-;Llanes;3386;443;No;Sí;Sí;1500000
104854887;Piso en calle Celso Solís, 1;Piso;Profesional;3;-;San Martín del Rey Aurelio;320;122;No;No;No;39000
107341616;Piso en calle Miguel Servet, 13;Piso;Profesional;3;La Calzada;Gijón;1561;107;No;No;No;167000
107417005;Piso;Piso;Profesional;3;-;Mieres del Camino;769;91;No;No;No;70000
107467352;Piso en calle Nueve de Mayo, 3;Piso;Profesional;5;Salesas-Foncalada-Campoamor;Oviedo;3090;145;No;No;No;448000
107383499;Chalet pareado en carretera de Pravia s/n;Chalet;Profesional;6;-;Soto del Barco;830;300;No;Sí;Sí;249000
105352635;Casa independiente;Chalet;Profesional;3;Cabueñes;Gijón;5040;375;No;Sí;Sí;1890000
99138081;Casa independiente en Lugar De Arriba, 5;Chalet;Profesional;5;-;Morcín;376;210;No;No;No;79000
102780263;Piso en Electra;Piso;Profesional;4;El Llano - Pryca;Gijón;2168;131;No;Sí;No;284000
104827687;Piso en calle Alfonso Argüelles;Piso;Profesional;3;-;Langreo;1067;105;No;No;No;112000
107087141;Casa independiente en Caserio el Pozobal;Chalet;Profesional;3;-;Langreo;1250;88;No;Sí;Sí;110000
106579705;Finca rústica en Lugar la Usteriza, 24;Casa Rural;Profesional;4;-;Peñamellera Alta;500;200;No;No;No;100000
107215128;Chalet en As-375, 45;Chalet;Profesional;3;-;Oviedo;326;230;No;Sí;No;75000
107107849;Chalet adosado;Chalet;Profesional;3;Tremañes;Gijón;1987;156;No;Sí;No;310000
107571014;Piso en calle Marruecos, 3 Bloque;Piso;Particular;3;Tremañes;Gijón;1211;71;No;No;No;86000
107015452;Casa independiente en As-375, 58;Chalet;Profesional;3;-;Lena;729;107;No;No;Sí;78000
107380650;Piso en calle Independencia;Piso;Profesional;3;-;San Martín del Rey Aurelio;720;104;No;No;No;74900
105797727;Piso en Sevares, 20 a;Piso;Profesional;4;-;Piloña;422;131;No;No;No;55250
106707859;Piso en calle Río Narcea;Piso;Profesional;3;Ventanielles;Oviedo;1019;103;No;Sí;No;105000
107030583;Finca rústica en llames de abajo, 69;Casa Rural;Profesional;3;-;Nava;360;250;No;Sí;No;90000
104069961;Casa independiente en calle Rubines;Chalet;Profesional;5;-;Soto del Barco;480;250;No;No;Sí;120000
106103485;Piso en calle Conde de Toreno;Piso;Profesional;3;Parque San Francisco-Uría;Oviedo;2345;145;No;Sí;No;340000
104383198;Casa independiente en Lugar Villar s/n;Chalet;Profesional;7;-;Teverga;1393;323;No;No;No;450000
105124540;Finca rústica en arzon, 54;Casa Rural;Profesional;3;-;Cudillero;522;160;No;No;Sí;83500
39504044;Piso en calle Nueve de Mayo, 13;Piso;Particular;3;Salesas-Foncalada-Campoamor;Oviedo;1560;109;No;No;No;170000
107313521;Casa independiente en calle Campo de la Iglesia, 16;Chalet;Profesional;5;-;Avilés;540;398;No;Sí;Sí;214900
99433842;Casa independiente en Caserio Villar, 19;Chalet;Profesional;4;-;Siero;1858;253;No;Sí;Sí;470000
105651077;Chalet en Lugar Panes, 19 a;Chalet;Profesional;3;-;Peñamellera Baja;397;272;No;No;Sí;108000
39504044;Piso en calle Nueve de Mayo, 13;Piso;Particular;3;Salesas-Foncalada-Campoamor;Oviedo;1560;109;No;No;No;170000
105918791;Caserón en Lugar Carabaño;Casa Rural;Profesional;7;-;Cabranes;982;550;No;No;Sí;540000
107031654;Casa independiente en camino les Xuaques, 10 -q;Chalet;Profesional;5;-;Colunga;1846;260;No;No;Sí;480000
107562775;Piso;Piso;Particular;4;Centro - Puerto;Gijón;2962;158;No;Sí;No;468000
107252672;Casa independiente en El Sabledal, 13;Chalet;Profesional;6;-;Corvera de Asturias;1000;300;No;Sí;Sí;300000
97329959;Casa independiente en Aldea Castiello Abajo, 35 a;Chalet;Profesional;7;-;Colunga;1770;178;No;No;Sí;315000
107187746;Piso en calle de San Ignacio de Loyola, 16;Piso;Profesional;3;Milán-Pumarín;Oviedo;1000;104;No;No;No;104000
106094596;Casa independiente en Cal, 3 ----a;Chalet;Profesional;4;-;Castropol;267;300;No;Sí;Sí;80000
107280243;Piso en calle La Laguna;Piso;Profesional;3;-;Castropol;1421;95;No;No;No;135000
106291655;Piso en calle Jose Antonio Rodriguez, 3;Piso;Profesional;4;-;Avilés;1608;171;No;Sí;No;275000
106642549;Casa independiente en Barrio los Campones, 3;Chalet;Profesional;3;-;Soto del Barco;1413;155;No;No;No;219000
104151391;Casa independiente en Aldea Castiello Abajo, 7 a;Chalet;Profesional;3;-;Colunga;574;340;No;No;Sí;195000
102957556;Chalet pareado en calle Trasmarina, 5;Chalet;Profesional;6;-;Ribadesella;1660;156;No;No;No;259000
106354876;Casa independiente en Carbayal, 9;Chalet;Profesional;6;-;Boal;170;200;No;Sí;Sí;33900
107162974;Piso en calle General Elorza, 5;Piso;Profesional;4;-;Langreo;583;180;No;No;No;104900
107318929;Piso en carretera Carbonera;Piso;Profesional;3;Montevil;Gijón;2895;86;No;Sí;No;249000
106623196;Casa independiente;Chalet;Profesional;3;-;Salas;1286;154;No;Sí;Sí;198000
92351091;Finca rústica en Lamuño, 1;Casa Rural;Profesional;4;-;Cudillero;1307;420;No;Sí;Sí;549000
107214911;Piso en calle del General Elorza, 71;Piso;Particular;3;Salesas-Foncalada-Campoamor;Oviedo;1396;111;No;No;No;155000
106930998;Casa independiente en carretera Ponticiella, 27;Chalet;Profesional;6;-;Villayón;105;284;No;Sí;Sí;29900
91731309;Casa independiente en avenida Conde Santa Bárbara, 41;Chalet;Profesional;3;-;Siero;870;138;No;No;No;120000
107504702;Chalet adosado en plaza Peralvillo;Chalet;Profesional;5;-;Noreña;1611;180;No;No;No;290000
102068832;Casa independiente;Chalet;Profesional;9;-;Caso;1579;624;No;No;Sí;985000
107385761;Piso en calle Constantino;Piso;Profesional;3;El Llano Alto;Gijón;2178;101;No;No;No;220000
107409729;Piso en calle Augusto Junquera;Piso;Profesional;3;Ciudad Naranco-Prados de La Fuente;Oviedo;2152;79;No;No;No;170000
103648663;Piso en Av. Camino De Santiago, 42;Piso;Profesional;3;-;Lena;641;109;No;No;No;69900
94767013;Casa independiente en camino Hayas;Chalet;Profesional;10;Somió;Gijón;1389;900;No;Sí;Sí;1250000
107272153;Piso en calle Tito Bustillo, 10 , 2º;Piso;Particular;3;Ciudad Naranco-Prados de La Fuente;Oviedo;2151;86;No;No;No;185000
106554477;Piso en calle Fray Ceferino, 36;Piso;Profesional;4;Milán-Pumarín;Oviedo;2034;145;No;Sí;No;294900
107355531;Piso en calle Manuel Caso de la Villa;Piso;Profesional;4;-;Ribadesella;3378;74;No;No;No;250000
106178777;Piso;Piso;Profesional;3;-;Castrillon;1709;103;No;Sí;No;176000
107301193;Piso en calle Móstoles, 3;Piso;Particular;3;El Natahoyo;Gijón;1781;101;No;No;No;179900
107355107;Chalet adosado en calle la Cuesta;Chalet;Profesional;3;-;Cudillero;2456;57;No;No;No;140000
98631433;Piso en calle la Provia, 18;Piso;Profesional;3;-;Aller;1148;61;No;No;No;70000
107450239;Dúplex en Darío de Regoyos, 11;Duplex;Particular;4;Fozaneldi-Tenderina;Oviedo;3333;117;No;Sí;No;390000
104810067;Casa independiente;Chalet;Profesional;7;-;Peñamellera Baja;1048;1144,8;No;No;Sí;1200000
107366616;Piso en calle Alonso de Ojeda;Piso;Profesional;3;El Llano;Gijón;1881;85;No;No;No;159900
107514247;Piso en avenida Pablo Iglesias, 16;Piso;Particular;3;Ceares - Jesuitas;Gijón;3139;105;No;No;No;329600
107434972;Piso en plaza de América;Piso;Profesional;4;Plaza de América;Oviedo;2850;193;No;Sí;No;550000
97774787;Casa independiente en Casa De Los Llodos s/n;Chalet;Profesional;3;-;Colunga;1309;175;No;No;Sí;229000
107514247;Piso en avenida Pablo Iglesias, 16;Piso;Particular;3;Ceares - Jesuitas;Gijón;3139;105;No;No;No;329600
102165915;Casa rural en Caserio Casquita;Casa Rural;Profesional;6;-;Villaviciosa;2200;250;No;Sí;Sí;550000
106105490;Casa rural en As-17;Casa Rural;Profesional;4;-;Llanera;1494;170;No;Sí;Sí;254000
105849311;Casa independiente en As-350, 12;Chalet;Profesional;6;-;Tineo;421;202;No;No;Sí;84987
104765029;Casa independiente en Lugar Fojo, 1;Chalet;Profesional;3;-;Yernes y Tameza;140;136;No;No;Sí;19000
105868617;Casa independiente en Barrio Sebades;Chalet;Profesional;30;-;Carreño;500;1400;No;No;Sí;699900
99899161;Casa independiente en Lugar de Sombréu;Chalet;Profesional;3;-;Soto del Barco;1111;63;No;No;Sí;70000
105465340;Casa independiente en San Juan de Amandi, 1;Chalet;Profesional;7;-;Villaviciosa;2020;490;No;No;Sí;990000
105862456;Casa independiente en calle Xana, 62 -60;Chalet;Profesional;3;-;Carreño;1590;217;No;No;Sí;345000
105200281;Casa independiente en Mi-3, 9 -a;Chalet;Profesional;3;-;Mieres del Camino;474;250;No;No;Sí;118500
106784515;Casa independiente en Lugar, 26;Chalet;Profesional;4;-;Siero;576;138;No;Sí;No;79500
96886320;Chalet;Chalet;Profesional;4;-;Colunga;1463;270;No;Sí;No;395000
106446964;Casa de pueblo en La Pola Vieya, 136;Casa Rural;Profesional;5;-;Aller;510;196;No;No;No;99900
106229602;Dúplex en calle Covadonga, 15;Duplex;Profesional;3;-;Mieres del Camino;1260;111;No;No;No;139900
104419302;Casa independiente en A-8, 8;Chalet;Profesional;3;-;Colunga;564;298;No;Sí;No;168000
98971278;Casa independiente en Ovienes s/n;Chalet;Profesional;6;-;Luarca - Valdés;1212;132;No;Sí;No;160000
96144022;Piso en calle Progreso;Piso;Profesional;5;Salesas-Foncalada-Campoamor;Oviedo;2541;307;No;No;No;780000
105369632;Piso en calle de Gloria Fuertes;Piso;Profesional;3;Argañosa;Oviedo;1529;85;No;No;No;130000
100580449;Casa independiente en Lugar San Lazaro de Paniceres;Chalet;Profesional;5;-;Oviedo;1233;300;No;Sí;No;370000
106227279;Chalet adosado en calle La Atalaya;Chalet;Profesional;4;-;Villaviciosa;1161;193;No;No;Sí;224000
105762066;Piso en calle Gil de Jaz;Piso;Profesional;5;Parque San Francisco-Uría;Oviedo;2400;300;No;No;No;720000
105950457;Chalet en calle Monseñor Óscar Arnulfo Romero, 56;Chalet;Profesional;5;-;Oviedo;1589;440;No;Sí;No;699000
103923631;Piso en calle Uria;Piso;Profesional;5;Parque San Francisco-Uría;Oviedo;3158;190;No;Sí;No;600000
107450672;Piso en calle Estación;Piso;Profesional;3;-;Siero;1048;105;No;Sí;No;110000
107326194;Chalet en carretera de Pinzales;Chalet;Profesional;3;La Pedrera - Leorio - Huerces - Ruedes;Gijón;1548;290;No;Sí;Sí;449000
96121889;Casa de pueblo en La Pola, 1;Casa Rural;Profesional;3;-;Aller;294;126;No;No;No;37000
106086152;Casa independiente en calle Fueyo;Chalet;Profesional;5;-;Siero;1429;245;No;Sí;Sí;350000
98876016;Piso en calle Guillermo Estrada;Piso;Profesional;6;Buenavista;Oviedo;2469;179;No;Sí;No;442000
102942766;Chalet en Vía s/n;Chalet;Profesional;6;-;Luarca - Valdés;1212;132;No;Sí;No;160000
106754124;Piso;Piso;Profesional;4;Plaza de América;Oviedo;1524;246;No;No;Sí;375000
106020239;Casa independiente en camino de los Tulipanes;Chalet;Profesional;4;La Guía;Gijón;3824;170;No;Sí;Sí;650000
102032518;Casa independiente en calle Marcelino Camacho, 6;Chalet;Profesional;4;-;Tineo;128;485;No;No;No;61900
103180855;Casa independiente en avenida de La Belga, 11;Chalet;Profesional;5;-;Noreña;1452;248;No;Sí;No;360000
106941177;Chalet;Chalet;Profesional;4;-;Castrillon;3406;323;No;Sí;Sí;1100000
106473747;Casa independiente;Chalet;Profesional;3;-;Siero;2286;210;No;No;Sí;480000
107396871;Casa independiente en Lugar Arguerin;Chalet;Profesional;4;-;Villaviciosa;2136;206;No;Sí;Sí;440000
107172772;Piso;Piso;Profesional;3;-;Avilés;2043;93;No;Sí;No;190000
103493646;Chalet en Parque Manjoya, 200 -202;Chalet;Profesional;7;-;Oviedo;846;945;No;Sí;Sí;799000
107525393;Finca rústica en As-229;Casa Rural;Profesional;3;-;Quirós;426;162;No;No;Sí;69000
104655088;Chalet en Lugar Castro;Chalet;Profesional;4;-;Siero;1476;315;No;Sí;No;465000
103180855;Casa independiente en avenida de La Belga, 11;Chalet;Profesional;5;-;Noreña;1452;248;No;Sí;No;360000
106754124;Piso;Piso;Profesional;4;Plaza de América;Oviedo;1524;246;No;No;Sí;375000
105762066;Piso en calle Gil de Jaz;Piso;Profesional;5;Parque San Francisco-Uría;Oviedo;2400;300;No;No;No;720000
107121425;Casa independiente en calle el Polvorin;Chalet;Profesional;3;-;Langreo;625;96;No;Sí;No;60000
107363661;Piso en calle Alfaraz;Piso;Profesional;3;-;Avilés;1141;78;No;No;No;89000
107393261;Piso en plaza De Alfonso x el Sabio, 12;Piso;Profesional;3;-;Lena;1684;98;No;No;No;165000
107481546;Piso en calle Cabruñana;Piso;Profesional;6;-;Avilés;1068;220;No;Sí;No;235000
106747176;Piso en calle Bellamar;Piso;Profesional;3;-;Castrillon;3457;94;No;No;Sí;325000
107444104;Piso en As-375, 4;Piso;Profesional;3;-;Lena;638;109;No;No;No;69500
105196118;Casa independiente;Chalet;Profesional;5;-;Siero;1028;388;No;Sí;Sí;399000
106231057;Chalet adosado en avenida Toledo;Chalet;Profesional;3;-;Muros de Nalón;1293;123;No;Sí;No;159000
107125875;Piso;Piso;Profesional;3;Ciudad Naranco-Prados de La Fuente;Oviedo;1746;59;No;No;No;103000
107264501;Casa independiente en Barrio Mareo Abajo, 91;Chalet;Profesional;4;La Pedrera - Leorio - Huerces - Ruedes;Gijón;1905;315;No;Sí;Sí;600000
106618393;Piso en calle Instituto;Piso;Profesional;3;Centro - Puerto;Gijón;2463;95;No;No;No;234000
107321692;Piso;Piso;Profesional;3;Auditorio-Seminario-Parque de Invierno;Oviedo;2647;68;No;No;No;180000
105901255;Piso en calle Augusto Junquera, 23;Piso;Profesional;3;Ciudad Naranco-Prados de La Fuente;Oviedo;1888;98;No;Sí;No;185000
105492930;Casa independiente en Vía;Chalet;Profesional;3;-;Pravia;1220;150;No;No;No;183000
105473081;Casa independiente en Lugar Faro de Arriba;Chalet;Profesional;5;-;Oviedo;1381;310;No;Sí;Sí;428000
