Id del anuncio;Tipo de inmueble;Tipo de vendedor;Barrio;Municipio;Distrito;Precio;Euros/m2;Metros cuadrados construidos;Habitaciones;Baños;Planta;Latitud;Longitud;Ascensor (Sí/No);Obra nueva (Sí/No);Piscina (Sí/No);Terraza (Sí/No);Parking (Sí/No);Parking incluído en el precio (Sí/No);Aire acondicionado (Sí/No);Trastero (Sí/No);Jardín (Sí/No)
103200219;Piso;Profesional;-;Avilés;El Carbayedo - El Quirinal;199995.0;1538.0;130.0;4.0;2.0;6;43,556194;-5,9308945;Sí;No;No;Sí;No;No;No;Sí;No
103211252;Piso;Profesional;-;Salas;-;100000.0;1149.0;87;3.0;2.0;2;43,4117631;-6,1572974;Sí;No;No;No;Sí;Sí;No;Sí;No
103211257;Piso;Profesional;-;Salas;-;100000.0;1149.0;87;3.0;2.0;3;43,4110777;-6,1572348;Sí;No;No;No;Sí;Sí;No;Sí;No
103213635;Piso;Profesional;Plaza de América;Oviedo;Centro-Casco Histórico;390000.0;2600.0;150.0;4.0;2.0;4;43,3602472;-5,8567503;Sí;No;No;Sí;Sí;Sí;No;Sí;No
103222420;Piso;Profesional;-;Siero;La Pola Siero;344000.0;2730.0;126.0;3.0;2.0;4;43,3929284;-5,6596262;Sí;No;No;No;Sí;Sí;No;Sí;No
103253153;Piso;Profesional;Contrueces;Gijón;Sur;148000.0;1644.0;90.0;3.0;2.0;4;43,5200994;-5,6624491;Sí;No;No;No;Sí;Sí;No;Sí;Sí
103254220;Piso;Profesional;Centro - Puerto;Gijón;Centro;460000.0;2722.0;169.0;4.0;2.0;2;43,5434587;-5,6656389;Sí;No;No;Sí;No;No;No;Sí;No
103259911;Piso;Profesional;Fozaneldi-Tenderina;Oviedo;Fozaneldi-Tenderina-Ventanielles;80000.0;1270.0;63;2.0;1.0;2;43,3628709;-5,8319216;No;No;No;No;No;No;No;No;No
103266363;Piso;Profesional;-;Siero;Viella-Granda-Meres;110000.0;1410.0;78;2.0;1.0;1;43,3983333;-5,7934744;No;No;No;No;Sí;Sí;No;No;Sí
103267140;Piso;Profesional;-;Siero;Viella-Granda-Meres;58000.0;644.0;90;4.0;1.0;2;43,3980031;-5,7932749;No;No;No;No;No;No;No;No;No
103273636;Piso;Profesional;-;Aller;-;149000.0;961.0;155.0;5.0;3.0;3;43,104485;-5,5196318;Sí;No;No;Sí;Sí;Sí;No;Sí;No
103281637;Piso;Profesional;Centro - Puerto;Gijón;Centro;485000.0;6831.0;71.0;2.0;2.0;2;43,5430548;-5,6623214;Sí;No;No;No;No;No;Sí;Sí;No
103288731;Piso;Particular;-;Grado;-;59500.0;850.0;70;3.0;1.0;2;43,3865425;-6,0739005;No;No;No;No;No;No;No;Sí;No
103316166;Piso;Profesional;Masip;Oviedo;Buenavista-Ería-Montecerrao;125000.0;1316.0;95;3.0;2.0;9;43,3638051;-5,8637692;Sí;No;No;No;No;No;No;No;No
103320789;Piso;Particular;-;Cangas de Onís;-;95000.0;950.0;100;5.0;2.0;1;43,3504673;-5,1281919;No;No;No;No;No;No;No;Sí;No
103325017;Duplex;Profesional;Tremañes;Gijón;Oeste;245000.0;2042.0;120.0;3.0;2.0;1;43,5320481;-5,698243;Sí;Sí;No;Sí;Sí;No;No;No;No
103344063;Piso;Profesional;Milán-Pumarín;Oviedo;Corredoria-Huca-Teatinos;295000.0;2235.0;132.0;4.0;2.0;5;43,3679947;-5,8491885;Sí;No;No;Sí;Sí;Sí;No;No;No
103359073;Piso;Profesional;-;Infiesto;-;70000.0;1000.0;70;2.0;1.0;1;43,3438461;-5,3598046;Sí;No;No;No;No;No;No;No;No
103367608;Piso;Profesional;-;San Martín del Rey Aurelio;-;59900.0;730.0;82;2.0;1.0;1;43,276721;-5,593022;Sí;No;No;No;No;No;No;Sí;No
103377962;Ático;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;1980000.0;6092.0;325.0;5.0;4.0;8;43,3626928;-5,8488847;Sí;Sí;No;Sí;No;No;No;No;No
103399930;Piso;Particular;-;Coaña;-;94000.0;2350.0;40;1.0;1.0;2;43,5435871;-6,7285649;Sí;No;No;No;Sí;Sí;No;Sí;No
103408017;Piso;Profesional;Masip;Oviedo;Buenavista-Ería-Montecerrao;350000.0;1842.0;190.0;4.0;3.0;7;43,3611032;-5,8588573;Sí;No;No;Sí;Sí;Sí;No;Sí;No
103410930;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;380000.0;2923.0;130.0;3.0;2.0;4;43,364814;-5,8564136;Sí;No;No;No;No;No;No;No;No
103410977;Piso;Profesional;-;San Martín del Rey Aurelio;-;62500.0;525.0;119;3.0;2.0;1;43,274138;-5,6053092;Sí;No;No;No;No;No;No;No;No
103425434;Piso;Particular;-;Laviana;-;60000.0;619.0;97;3.0;1.0;4;43,2458242;-5,5619221;Sí;No;No;No;No;No;No;Sí;No
103440337;Ático;Profesional;-;Gozón;Luanco - Aramar - Antromero;245000.0;1788.0;137.0;3.0;2.0;5;43,6147693;-5,7942393;Sí;No;No;No;Sí;Sí;No;Sí;No
103451719;Piso;Profesional;-;Siero;La Pola Siero;115000.0;1150.0;100;4.0;2.0;4;43,3924541;-5,659963;Sí;No;No;No;No;No;No;No;No
103451920;Duplex;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;505000.0;2730.0;185.0;4.0;3.0;4;43,3614252;-5,8489565;Sí;No;No;No;No;No;No;No;No
103476167;Piso;Profesional;Milán-Pumarín;Oviedo;Corredoria-Huca-Teatinos;295000.0;2235.0;132.0;4.0;2.0;5;43,3693286;-5,8475115;Sí;No;No;Sí;Sí;Sí;No;Sí;No
103481600;Piso;Profesional;-;Lena;-;63000.0;708.0;89;3.0;1.0;3;43,1557253;-5,8319295;Sí;No;No;Sí;No;No;No;No;No
103497930;Piso;Profesional;Ventanielles;Oviedo;Fozaneldi-Tenderina-Ventanielles;185000.0;2313.0;80.0;2.0;2.0;6;43,3690365;-5,8216159;Sí;No;No;Sí;Sí;Sí;No;Sí;No
103497930;Piso;Profesional;Ventanielles;Oviedo;Fozaneldi-Tenderina-Ventanielles;185000.0;2313.0;80.0;2.0;2.0;6;43,3690365;-5,8216159;Sí;No;No;Sí;Sí;Sí;No;Sí;No
103502126;Piso;Profesional;-;San Martín del Rey Aurelio;-;25000.0;321.0;78;3.0;1.0;1;43,2744609;-5,5897286;No;No;No;No;No;No;No;No;No
103508314;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;90000.0;3000.0;30;1.0;1.0;6;43,3587245;-5,8472087;Sí;No;No;No;No;No;No;No;No
103512553;Piso;Profesional;-;San Martín del Rey Aurelio;-;79000.0;681.0;116;3.0;1.0;2;43,2867557;-5,634199;Sí;No;No;No;No;No;No;Sí;No
103515271;Piso;Profesional;-;Llanes;Llanes;390000.0;1970.0;198.0;5.0;3.0;1;43,4208799;-4,7556946;No;No;No;No;No;No;No;No;No
103521372;Chalet;Profesional;-;Villaviciosa;Selorio - Tornón;125000.0;1289.0;97;2.0;1.0;-;43,5153117;-5,3699794;No;No;No;No;No;No;No;Sí;No
103526394;Duplex;Particular;El Natahoyo;Gijón;Oeste;259000.0;1863.0;139.0;3.0;2.0;4;43,5394267;-5,6830094;Sí;No;No;No;Sí;No;No;Sí;No
103528382;Piso;Profesional;-;Pravia;-;55000.0;902.0;61;2.0;1.0;2;43,4971292;-6,1144147;No;No;No;No;No;No;No;No;No
103528934;Piso;Profesional;-;Carreño;-;79000.0;975.0;81;3.0;1.0;3;43,5912481;-5,7667638;No;No;No;Sí;No;No;No;Sí;No
103533577;Piso;Particular;-;Lena;-;35000.0;361.0;97;3.0;1.0;5;43,1627672;-5,8294905;No;No;No;No;No;No;No;Sí;No
103541114;Piso;Profesional;-;Siero;La Pola Siero;119000.0;1700.0;70;2.0;2.0;3;43,3961633;-5,6617816;Sí;No;No;No;Sí;Sí;No;Sí;No
103564061;Piso;Profesional;-;Mieres del Camino;La Villa - Bazuelo;50000.0;694.0;72;3.0;1.0;2;43,2530569;-5,7744051;No;No;No;No;No;No;No;No;No
103565401;Piso;Profesional;-;Langreo;Sama;159900.0;1095.0;146.0;3.0;2.0;4;43,2937383;-5,6785138;Sí;No;No;No;Sí;Sí;No;Sí;No
103582208;Piso;Profesional;-;Laviana;-;78000.0;743.0;105;3.0;2.0;1;43,2494656;-5,566896;Sí;No;No;Sí;No;No;No;No;No
103601115;Piso;Particular;Jove - Veriña;Gijón;Oeste;108000.0;1080.0;100;4.0;2.0;4;43,5449543;-5,7220845;Sí;No;No;No;No;No;No;No;No
103623658;Duplex;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;250000.0;2475.0;101.0;3.0;2.0;5;43,3568206;-5,8453486;Sí;No;No;No;No;No;No;No;No
103625941;Piso;Profesional;-;San Martín del Rey Aurelio;-;110000.0;1146.0;96;3.0;2.0;1;43,2873901;-5,6449916;Sí;No;No;No;No;No;No;No;No
103627301;Piso;Profesional;-;Mieres del Camino;San Pedro - Siana;129000.0;1402.0;92;3.0;2.0;2;43,252369;-5,7768906;Sí;No;No;No;No;No;No;Sí;No
103637623;Piso;Profesional;-;Avilés;Centro;319500.0;1936.0;165.0;4.0;2.0;5;43,5610186;-5,9263726;Sí;Sí;No;No;Sí;Sí;No;Sí;No
103648177;Piso;Profesional;-;Siero;Lugones;88000.0;1222.0;72;3.0;1.0;2;43,4022806;-5,810117;No;No;No;No;No;No;No;No;No
103648556;Piso;Profesional;-;Siero;Lugones;100000.0;1282.0;78;3.0;1.0;2;43,4019677;-5,8102204;No;No;No;No;No;No;No;No;No
103664180;Ático;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;499500.0;2536.0;197.0;4.0;3.0;4;43,3639443;-5,8480558;Sí;No;No;No;No;No;No;Sí;No
103671427;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;162000.0;1514.0;107.0;3.0;2.0;4;43,3600022;-5,8444026;Sí;No;No;Sí;No;No;No;Sí;No
103678296;Piso;Profesional;-;Aller;-;59700.0;841.0;71;2.0;1.0;1;43,1644336;-5,7369468;No;No;No;No;No;No;No;Sí;No
103680932;Piso;Profesional;-;Llanes;Llanes;329000.0;2836.0;116.0;2.0;2.0;1;43,4197089;-4,7522727;Sí;No;No;No;Sí;Sí;No;No;No
103690772;Piso;Profesional;-;San Martín del Rey Aurelio;-;53000.0;1082.0;49;1.0;1.0;4;43,2750737;-5,5997095;Sí;No;No;No;No;No;No;Sí;No
103707017;Piso;Particular;-;Mieres del Camino;San Pedro - Siana;70000.0;1000.0;70;2.0;1.0;3;43,2512743;-5,7792146;No;No;No;No;No;No;No;Sí;No
103711974;Piso;Profesional;-;Luarca - Valdés;-;130000.0;2000.0;65;1.0;1.0;1;43,5467264;-6,5309688;Sí;No;No;No;No;No;No;No;No
103727987;Piso;Particular;-;San Martín del Rey Aurelio;-;75000.0;915.0;82;3.0;2.0;4;43,2874884;-5,6348601;Sí;No;No;Sí;No;No;No;Sí;No
103731399;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;163000.0;982.0;166.0;4.0;2.0;3;43,3634039;-5,847607;No;No;No;No;No;No;No;No;No
103736851;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;267000.0;2086.0;128.0;3.0;2.0;2;43,3592591;-5,8383365;Sí;Sí;No;Sí;No;No;No;No;No
103750624;Piso;Particular;-;Lena;-;80000.0;2051.0;39;1.0;1.0;3;42,9794272;-5,7741072;Sí;No;No;No;Sí;Sí;No;No;No
103751240;Piso;Particular;-;Villayón;-;65000.0;1016.0;64;2.0;1.0;2;43,4476785;-6,7040466;No;No;No;No;No;No;No;No;No
103751263;Piso;Profesional;-;Avilés;Llaranes;58000.0;892.0;65;2.0;1.0;1;43,5524705;-5,9144324;No;No;No;No;No;No;No;Sí;No
103760638;Piso;Profesional;Colloto;Oviedo;Fozaneldi-Tenderina-Ventanielles;120000.0;1818.0;66;2.0;1.0;3;43,3799428;-5,7944362;Sí;No;No;No;Sí;Sí;No;Sí;No
103766647;Piso;Profesional;-;Corvera de Asturias;-;69400.0;1036.0;67;3.0;1.0;4;43,5529013;-5,8650655;No;No;No;No;Sí;Sí;No;No;No
103772436;Piso;Profesional;-;Mieres del Camino;Figaredo - Turón;17000.0;227.0;75;3.0;1.0;1;43,2114925;-5,7398256;No;No;No;No;Sí;Sí;No;Sí;No
103775619;Piso;Profesional;-;Arriondas;-;138000.0;986.0;140;4.0;2.0;3;43,388937;-5,1879985;No;No;No;Sí;No;No;No;Sí;No
103780271;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;298000.0;3548.0;84.0;3.0;2.0;3;43,3597618;-5,8425133;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
103780292;Piso;Profesional;Santo Domingo-El Campillín;Oviedo;Centro-Casco Histórico;300000.0;3000.0;100.0;3.0;2.0;1;43,3597618;-5,8425133;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
103784091;Piso;Particular;-;Somiedo;-;119000.0;1653.0;72;2.0;2.0;1;43,0924262;-6,2569877;Sí;No;No;Sí;Sí;Sí;No;Sí;Sí
103794974;Ático;Profesional;Buenavista;Oviedo;Buenavista-Ería-Montecerrao;210000.0;2283.0;92.0;3.0;2.0;8;43,3568311;-5,8739993;Sí;No;No;Sí;Sí;Sí;No;Sí;No
103807213;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;720000.0;2571.0;280.0;4.0;4.0;3;43,3634962;-5,853014;Sí;No;No;Sí;No;No;No;No;No
103815379;Piso;Profesional;-;Navia;-;115000.0;3026.0;38;1.0;1.0;2;43,5624218;-6,6538928;Sí;No;No;No;Sí;Sí;No;Sí;No
103826115;Piso;Particular;Masip;Oviedo;Buenavista-Ería-Montecerrao;131000.0;1819.0;72;3.0;1.0;1;43,3627094;-5,8620107;Sí;No;No;No;No;No;No;No;No
103833490;Piso;Profesional;Milán-Pumarín;Oviedo;Corredoria-Huca-Teatinos;94000.0;2043.0;46;1.0;1.0;8;43,3674337;-5,846844;Sí;No;No;No;No;No;Sí;No;No
103853650;Piso;Profesional;-;Castrillon;Salinas;350000.0;3500.0;100.0;3.0;2.0;4;43,5764313;-5,9666651;Sí;No;No;Sí;Sí;Sí;No;No;No
103856164;Piso;Profesional;-;Llanes;Llanes;790000.0;5603.0;141.0;4.0;3.0;3;43,4202271;-4,7490109;Sí;No;No;Sí;Sí;Sí;No;Sí;No
103864755;Piso;Profesional;Montevil;Gijón;Sur;230000.0;2473.0;93.0;2.0;2.0;6;43,5212118;-5,6734564;Sí;No;No;No;Sí;Sí;No;Sí;Sí
103876012;Piso;Profesional;-;Mieres del Camino;Figaredo - Turón;48000.0;593.0;81;3.0;1.0;2;43,2100188;-5,7817;No;No;No;No;No;No;No;No;No
103876123;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;990000.0;2352.0;421.0;6.0;4.0;5;43,3625602;-5,8535722;Sí;No;No;No;No;No;No;No;No
103877317;Piso;Profesional;-;Langreo;Lada;40095.0;409.0;98;3.0;2.0;3;43,3032993;-5,7051822;No;No;No;No;No;No;No;No;No
103887916;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;278000.0;1665.0;167.0;4.0;2.0;1;43,3722524;-5,8311075;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
103887931;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;276000.0;1781.0;155.0;4.0;2.0;1;43,3722524;-5,8311075;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
103892333;Piso;Profesional;-;Mieres del Camino;Figaredo - Turón;49900.0;531.0;94;3.0;1.0;3;43,2093727;-5,7453574;No;No;No;Sí;No;No;No;Sí;No
103894096;Piso;Profesional;Plaza de América;Oviedo;Centro-Casco Histórico;209000.0;1742.0;120.0;4.0;2.0;Entreplanta;43,3607695;-5,8589753;No;No;No;No;No;No;No;No;No
103894130;Piso;Profesional;Masip;Oviedo;Buenavista-Ería-Montecerrao;350000.0;1786.0;196.0;4.0;3.0;7;43,3610471;-5,8613772;Sí;No;No;Sí;Sí;Sí;No;Sí;No
103901193;Piso;Particular;-;Llanes;Celorio-Poó-Parres;250000.0;3125.0;80.0;3.0;1.0;2;43,4263988;-4,8108561;No;No;No;Sí;Sí;Sí;No;Sí;Sí
103901193;Piso;Particular;-;Llanes;Celorio-Poó-Parres;250000.0;3125.0;80.0;3.0;1.0;2;43,4263988;-4,8108561;No;No;No;Sí;Sí;Sí;No;Sí;Sí
103901650;Piso;Particular;-;Degaña;-;29000.0;363.0;80;3.0;1.0;2;42,9414474;-6,5734525;No;No;No;No;No;No;No;Sí;Sí
103902094;Piso;Particular;-;Avilés;Centro;115000.0;1278.0;90;3.0;1.0;3;43,5565901;-5,9232433;Sí;No;No;No;No;No;No;No;No
103904653;Piso;Profesional;-;Langreo;Sama;45000.0;352.0;128;5.0;2.0;1;43,2931822;-5,6792037;No;No;No;Sí;No;No;No;No;No
103923631;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;600000.0;3158.0;190.0;5.0;3.0;5;43,3630918;-5,8489315;Sí;No;No;No;Sí;No;No;Sí;No
103924925;Piso;Profesional;-;San Martín del Rey Aurelio;-;39000.0;402.0;97;3.0;1.0;2;43,2853512;-5,6478973;Sí;No;No;No;No;No;No;Sí;No
103928070;Piso;Particular;-;Langreo;Ciaño - Zona Rural;42000.0;512.0;82;3.0;1.0;1;43,2882725;-5,6696941;No;No;No;No;No;No;No;No;No
103933880;Piso;Profesional;El Cristo;Oviedo;Buenavista-Ería-Montecerrao;150000.0;1852.0;81.0;3.0;1.0;7;43,3546463;-5,858386;Sí;No;No;Sí;Sí;Sí;No;Sí;No
103934841;Piso;Profesional;Milán-Pumarín;Oviedo;Corredoria-Huca-Teatinos;160000.0;1739.0;92.0;3.0;2.0;1;43,3667271;-5,8484942;Sí;No;No;No;Sí;Sí;No;No;No
103935984;Piso;Particular;-;Siero;La Pola Siero;63000.0;708.0;89;2.0;1.0;2;43,3940079;-5,6647136;No;No;No;No;No;No;No;No;No
103936103;Piso;Profesional;-;Lena;-;110000.0;1310.0;84;3.0;2.0;1;43,1561131;-5,828072;Sí;No;No;Sí;No;No;No;No;No
103936615;Duplex;Profesional;-;Lena;-;210000.0;897.0;234.0;4.0;4.0;3;43,1561131;-5,828072;Sí;No;No;Sí;Sí;Sí;No;No;No
103936997;Piso;Profesional;-;Lena;-;115000.0;1369.0;84;3.0;2.0;2;43,1561131;-5,828072;Sí;No;No;Sí;No;No;No;No;No
103939103;Piso;Profesional;-;Ribadedeva;-;139000.0;1275.0;109;3.0;2.0;3;43,3748623;-4,5423219;No;No;No;No;Sí;Sí;No;Sí;No
103945782;Piso;Profesional;-;Langreo;La Felguera;67925.0;781.0;87;3.0;1.0;7;43,3091884;-5,6933512;Sí;No;No;No;No;No;No;Sí;No
103956500;Piso;Profesional;-;Mieres del Camino;La Villa - Bazuelo;127000.0;1095.0;116;4.0;2.0;4;43,2521824;-5,7726597;Sí;No;No;No;No;No;No;No;No
103970490;Piso;Particular;-;Siero;La Pola Siero;118000.0;1297.0;91;3.0;1.0;4;43,3919468;-5,6639954;Sí;No;No;No;No;No;No;Sí;No
103972502;Piso;Particular;-;Nava;-;116990.0;1376.0;85;2.0;2.0;1;43,3578616;-5,504944;Sí;No;No;No;Sí;No;No;No;Sí
103974351;Piso;Profesional;-;Castrillon;Santa María del Mar - El Puerto;165000.0;2230.0;74.0;2.0;1.0;2;43,5765249;-5,9988898;Sí;No;No;Sí;No;No;No;No;No
103983714;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;380000.0;2249.0;169.0;5.0;2.0;4;43,3638205;-5,8506024;Sí;No;No;Sí;No;No;No;No;No
103986433;Piso;Profesional;-;Avilés;La Magdalena;185000.0;1555.0;119.0;3.0;2.0;3;43,5523321;-5,9249165;Sí;No;No;Sí;Sí;Sí;No;No;No
103996536;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;170000.0;3091.0;55.0;1.0;1.0;3;43,3642332;-5,8439169;Sí;No;No;No;No;No;No;No;No
103999860;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;221500.0;2382.0;93.0;3.0;2.0;2;43,3759319;-5,8223717;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
104014769;Ático;Profesional;Buenavista;Oviedo;Buenavista-Ería-Montecerrao;210000.0;2283.0;92.0;3.0;2.0;8;43,3569509;-5,8750038;Sí;No;No;Sí;Sí;Sí;No;Sí;No
104017340;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;170000.0;2742.0;62.0;1.0;1.0;3;43,3646603;-5,845035;Sí;No;No;No;No;No;No;No;No
104021987;Piso;Profesional;Buenavista;Oviedo;Buenavista-Ería-Montecerrao;220000.0;2000.0;110.0;4.0;2.0;2;43,3578764;-5,859537;Sí;No;No;Sí;Sí;Sí;No;Sí;No
104022297;Duplex;Profesional;-;Ribadedeva;-;205000.0;1025.0;200.0;7.0;4.0;2;43,374965;-4,5462167;No;No;No;No;Sí;Sí;No;Sí;No
104026603;Chalet;Profesional;-;Villaviciosa;Parroquias suroccidentales;19000.0;442.0;43;1.0;1.0;-;43,4348886;-5,4568801;No;No;No;No;No;No;No;No;No
104031199;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;380000.0;2275.0;167.0;5.0;2.0;4;43,3675576;-5,8504497;Sí;No;No;Sí;No;No;No;No;No
104032111;Ático;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;1650000.0;6735.0;245.0;4.0;5.0;8;43,3626928;-5,8488847;Sí;Sí;No;Sí;No;No;No;No;No
104032371;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;225000.0;2320.0;97.0;3.0;2.0;5;43,371461;-5,8285962;Sí;No;No;No;No;No;No;No;No
104032736;Piso;Profesional;-;San Martín del Rey Aurelio;-;60000.0;632.0;95;3.0;2.0;4;43,2885094;-5,6344696;Sí;No;No;Sí;No;No;No;Sí;No
104032933;Piso;Profesional;-;Mieres del Camino;San Pedro - Siana;100000.0;1000.0;100;4.0;2.0;1;43,2566248;-5,7792558;Sí;No;No;Sí;Sí;Sí;No;Sí;No
104041268;Piso;Particular;-;Cangas de Narcea;-;180000.0;1417.0;127.0;4.0;1.0;5;43,17953;-6,5505987;Sí;No;No;Sí;No;No;No;Sí;No
104049692;Piso;Profesional;-;Mieres del Camino;San Pedro - Siana;139000.0;1418.0;98;3.0;2.0;5;43,2506163;-5,7772457;Sí;No;No;No;No;No;No;No;No
104052125;Piso;Profesional;-;Mieres del Camino;San Pedro - Siana;85000.0;787.0;108;3.0;2.0;3;43,2510378;-5,7776372;Sí;No;No;No;No;No;No;Sí;No
104053423;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;380000.0;2249.0;169.0;5.0;2.0;4;43,3659692;-5,8525838;Sí;No;No;Sí;No;No;No;No;No
104067380;Piso;Profesional;-;Cabrales;-;135000.0;1517.0;89;3.0;2.0;1;43,3015787;-4,818537;No;No;No;Sí;No;No;No;Sí;No
104092650;Piso;Profesional;-;Arriondas;-;155000.0;1069.0;145.0;4.0;2.0;2;43,3891309;-5,1848757;Sí;No;No;Sí;No;No;No;Sí;No
104109094;Piso;Profesional;-;Llanes;Llanes;285000.0;3000.0;95.0;3.0;2.0;2;43,421124;-4,7608965;Sí;No;Sí;Sí;No;No;No;No;No
104109723;Piso;Particular;-;Siero;Carbayin-Lieres-Valdesoto;30000.0;417.0;72;3.0;2.0;2;43,35025;-5,6310399;No;No;No;No;No;No;No;Sí;No
104138438;Piso;Profesional;-;Infiesto;-;120000.0;1333.0;90;3.0;2.0;1;43,3497298;-5,3649419;Sí;No;No;No;Sí;No;No;Sí;No
104139332;Piso;Profesional;Llamaquique;Oviedo;Centro-Casco Histórico;420000.0;1707.0;246.0;5.0;3.0;5;43,3595765;-5,8544805;Sí;No;No;Sí;No;No;No;Sí;No
104140207;Piso;Profesional;-;Aller;-;68000.0;602.0;113;3.0;2.0;2;43,1671986;-5,736258;No;No;No;Sí;No;No;No;Sí;No
104144838;Ático;Profesional;Centro - Puerto;Gijón;Centro;344000.0;3127.0;110.0;1.0;1.0;7;43,5401064;-5,6712228;Sí;No;No;Sí;Sí;Sí;No;No;No
104151820;Piso;Profesional;Nuevo Gijón;Gijón;Sur;244550.0;2521.0;97.0;3.0;2.0;1;43,5246508;-5,6854928;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
104151834;Piso;Profesional;Nuevo Gijón;Gijón;Sur;213650.0;2543.0;84.0;2.0;2.0;1;43,5246508;-5,6854928;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
104151835;Piso;Profesional;Nuevo Gijón;Gijón;Sur;235450.0;2331.0;101.0;3.0;2.0;1;43,5246508;-5,6854928;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
104151856;Piso;Profesional;Nuevo Gijón;Gijón;Sur;233650.0;2409.0;97.0;3.0;2.0;1;43,5246508;-5,6854928;Sí;Sí;No;Sí;Sí;Sí;No;Sí;No
104152004;Piso;Profesional;Nuevo Roces;Gijón;Sur;236000.0;2291.0;103.0;4.0;2.0;1;43,5104504;-5,6685434;Sí;No;No;No;Sí;Sí;No;Sí;No
104153991;Piso;Profesional;-;Aller;-;35000.0;297.0;118;4.0;2.0;1;43,1695733;-5,7384607;No;No;No;No;No;No;No;No;No
104156352;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;380000.0;2275.0;167.0;5.0;2.0;4;43,3669697;-5,8508866;Sí;No;No;Sí;No;No;No;No;No
104156600;Piso;Profesional;El Cristo;Oviedo;Buenavista-Ería-Montecerrao;120000.0;1319.0;91;3.0;2.0;2;43,3555524;-5,8597873;No;No;No;No;No;No;No;Sí;No
104163815;Piso;Profesional;-;Langreo;Sama;129900.0;1493.0;87;3.0;2.0;4;43,2933814;-5,6827376;Sí;No;No;No;No;No;No;No;No
104164518;Piso;Profesional;-;Llanes;Posada-Barro;265000.0;1906.0;139.0;3.0;2.0;1;43,4255395;-4,8606765;Sí;No;No;Sí;Sí;Sí;No;Sí;No
104178100;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;125000.0;1786.0;70;3.0;1.0;5;43,3719724;-5,8360325;Sí;No;No;No;No;No;No;Sí;No
104183633;Piso;Profesional;-;Grado;-;105000.0;929.0;113;3.0;2.0;1;43,3870873;-6,0691581;Sí;No;No;Sí;No;No;No;Sí;No
104190432;Piso;Particular;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;149000.0;2709.0;55.0;1.0;1.0;1;43,3663203;-5,8455383;Sí;No;No;No;Sí;No;No;Sí;No
104199287;Piso;Profesional;Auditorio-Seminario-Parque de Invierno;Oviedo;Centro-Casco Histórico;130000.0;1461.0;89;3.0;1.0;2;43,3578077;-5,8505889;Sí;No;No;No;Sí;No;No;Sí;No
104207373;Piso;Particular;San Lazaro-Otero-Villafría;Oviedo;San Lazaro-Otero-Villafría;155000.0;2039.0;76.0;2.0;2.0;1;43,3514203;-5,8429483;Sí;No;No;Sí;Sí;Sí;No;Sí;No
104209602;Piso;Profesional;-;Luarca - Valdés;-;100000.0;1250.0;80;3.0;1.0;1;43,5425416;-6,5355611;Sí;No;No;No;No;No;No;No;No
